path,size_bytes,mtime,ctime,suffix_or_type
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_005.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_066.json,995,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_044.json,1021,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_042.json,1023,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_070.json,997,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_082.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_091.json,984,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_030.json,955,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_052.json,1023,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_074.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_038.json,956,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_020.json,974,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_065.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_084.json,980,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_009.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_045.json,1021,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_079.json,996,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_055.json,1022,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_071.json,992,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_010.json,974,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_035.json,956,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_090.json,984,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_033.json,957,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_067.json,995,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_054.json,1026,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_049.json,1025,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_061.json,992,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_023.json,977,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_013.json,974,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_078.json,996,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_085.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_014.json,973,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_050.json,1022,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_006.json,980,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_072.json,995,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_077.json,997,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_093.json,985,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_056.json,1022,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_041.json,1024,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_083.json,979,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_062.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_087.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_096.json,983,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_034.json,956,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_043.json,1019,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_080.json,978,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_086.json,980,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_021.json,976,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_081.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_007.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_004.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_000.json,984,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_075.json,991,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_089.json,983,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_008.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_026.json,959,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_047.json,1023,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_032.json,959,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_028.json,958,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_073.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_048.json,1025,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_039.json,955,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_076.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_002.json,978,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_064.json,996,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_057.json,1022,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_011.json,975,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_036.json,958,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_016.json,977,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_029.json,957,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_059.json,1023,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_060.json,992,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_019.json,977,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_088.json,979,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_098.json,983,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_003.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_058.json,1024,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_069.json,994,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_095.json,981,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_099.json,984,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_037.json,954,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_022.json,974,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_097.json,984,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_063.json,993,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenarios_summary.json,355,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_025.json,956,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_068.json,996,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_051.json,1024,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_017.json,972,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_040.json,1020,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_027.json,955,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_031.json,957,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_001.json,982,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios_test/scenario_012.json,975,2025-10-17 15:18:33,2025-10-17 15:18:33,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/tests/__init__.py,0,2025-10-17 15:08:31,2025-10-17 15:08:31,.py
ros2/ros2_ws/src/bunker_ros2/simulation_manager/tests/test_scenario_generator.py,5971,2025-10-24 10:38:53,2025-10-24 10:38:53,.py
ros2/ros2_ws/src/bunker_ros2/simulation_manager/tests/test_simulation_runner.py,5114,2025-10-24 10:38:53,2025-10-24 10:38:53,.py
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/detailed_report.json,39726,2025-10-17 23:10:50,2025-10-17 23:10:50,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/test_results_fixed.json,1041,2025-10-17 15:21:29,2025-10-17 15:21:29,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/final_results.csv,10650,2025-10-17 23:10:50,2025-10-17 23:10:50,.csv
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/test_results_fixed.csv,453,2025-10-17 15:22:54,2025-10-17 15:22:54,.csv
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/final_results.json,34809,2025-10-17 20:21:25,2025-10-17 20:21:25,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/test_results.json,35146,2025-10-17 15:18:34,2025-10-17 15:18:34,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/statistical_analysis.json,3774,2025-10-17 23:19:01,2025-10-17 23:19:01,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/verification_report.json,724,2025-10-18 01:33:51,2025-10-18 01:33:51,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/reports/latex_summary.tex,330,2025-10-17 23:19:13,2025-10-17 23:19:13,.tex
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/reports/week4_completion_report.md,1450,2025-10-17 23:19:13,2025-10-17 23:19:13,.md
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/path_visualizations/path_comparison_multiple_2d.png,461376,2025-10-17 23:38:09,2025-10-17 23:38:09,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/lazy_tastar_test/lazy_tastar_results.json,1952,2025-10-25 18:46:06,2025-10-25 18:46:06,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/comprehensive_analysis/lazy_tastar_comprehensive.json,6514,2025-10-25 18:46:45,2025-10-25 18:46:45,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/paper_data/complete_paper_results.json,21405,2025-10-26 02:58:40,2025-10-26 02:58:40,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/figures/boxplot_by_terrain.png,183885,2025-10-17 23:19:08,2025-10-17 23:19:08,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/figures/correlation_scatter.png,253862,2025-10-17 23:19:09,2025-10-17 23:19:09,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/figures/computation_time_distribution.png,101604,2025-10-17 23:19:07,2025-10-17 23:19:07,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/figures/difficulty_comparison.png,121383,2025-10-17 23:19:09,2025-10-17 23:19:09,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/results/figures/terrain_type_performance.png,225953,2025-10-17 23:19:07,2025-10-17 23:19:07,.png
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_094.json,985,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_018.json,976,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_053.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_024.json,979,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_046.json,1020,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_015.json,976,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_092.json,980,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_005.json,984,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_066.json,997,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_044.json,1020,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_042.json,1026,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_070.json,997,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_082.json,984,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_091.json,982,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_030.json,961,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_052.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_074.json,995,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_038.json,962,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_020.json,980,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_065.json,999,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_084.json,985,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_009.json,981,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_045.json,1022,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_079.json,997,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_055.json,1025,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_071.json,993,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_010.json,977,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_035.json,960,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_090.json,979,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_033.json,959,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_067.json,995,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_054.json,1020,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_049.json,1024,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_061.json,996,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_023.json,975,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_013.json,976,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_078.json,998,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_085.json,979,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_014.json,973,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_050.json,1024,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_006.json,980,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_072.json,995,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_077.json,995,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_093.json,989,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_056.json,1024,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_041.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_083.json,984,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_062.json,997,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_087.json,986,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_096.json,983,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_034.json,960,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_043.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_080.json,984,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_086.json,981,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_021.json,976,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_081.json,983,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_007.json,981,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_004.json,979,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_000.json,979,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_075.json,994,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_089.json,978,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_008.json,984,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_026.json,960,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_047.json,1020,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_032.json,958,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_028.json,957,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_073.json,998,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_048.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_039.json,959,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_076.json,998,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_002.json,980,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_064.json,993,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_057.json,1023,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
ros2/ros2_ws/src/bunker_ros2/simulation_manager/scenarios/scenario_011.json,977,2025-10-17 19:37:20,2025-10-17 19:37:20,.json
